step,reward,coverage,remaining_dirt,collisions,total_distance,path_efficiency,performance_score,success
255,0.00040000000000000105,0.016,95,0,654.65,0.0244,-1.615,0
256,0.0,0.016,95,0,656.64,0.0244,-1.627,0
257,0.0,0.016,95,0,658.64,0.0243,-1.639,0
258,0.0,0.016,95,0,660.63,0.0242,-1.651,0
259,0.0,0.016,95,0,662.63,0.0241,-1.663,0
260,0.0,0.016,95,0,664.62,0.0241,-1.675,0
261,0.0,0.016,95,0,666.62,0.024,-1.687,0
262,0.0,0.016,95,0,668.61,0.0239,-1.699,0
263,0.0,0.016,95,0,670.61,0.0239,-1.711,0
264,0.0,0.016,95,0,672.6,0.0238,-1.723,0
265,0.00040000000000000105,0.0164,95,0,674.6,0.0243,-1.695,0
266,0.0,0.0164,95,0,676.59,0.0242,-1.707,0
267,0.0,0.0164,95,0,678.59,0.0242,-1.719,0
268,0.0,0.0164,95,0,680.58,0.0241,-1.731,0
269,0.0,0.0164,95,0,682.58,0.024,-1.743,0
270,0.0,0.0164,95,0,684.57,0.024,-1.755,0
271,0.0,0.0164,95,0,686.57,0.0239,-1.767,0
272,0.0,0.0164,95,0,688.56,0.0238,-1.779,0
273,0.0003999999999999976,0.0168,95,0,690.56,0.0243,-1.751,0
274,0.0,0.0168,95,0,692.55,0.0243,-1.763,0
275,0.0,0.0168,95,0,694.55,0.0242,-1.775,0
276,0.00040000000000000105,0.0172,95,0,696.54,0.0247,-1.747,0
277,0.0,0.0172,95,0,698.54,0.0246,-1.759,0
278,0.0,0.0172,95,0,700.53,0.0246,-1.771,0
279,0.0,0.0172,95,0,700.53,0.0246,-1.781,0
280,0.0,0.0172,95,0,703.57,0.0244,-1.794,0
281,0.0,0.0172,95,0,706.07,0.0244,-1.806,0
282,0.0,0.0172,95,0,708.06,0.0243,-1.818,0
283,0.0,0.0172,95,0,710.06,0.0242,-1.83,0
284,0.0,0.0172,95,0,712.06,0.0242,-1.842,0
285,0.0,0.0172,95,0,714.05,0.0241,-1.854,0
286,0.0,0.0172,95,0,716.05,0.024,-1.866,0
287,0.00040000000000000105,0.0176,95,0,718.04,0.0245,-1.838,0
288,0.0003999999999999976,0.018,95,0,720.04,0.025,-1.81,0
289,0.0,0.018,95,0,722.03,0.0249,-1.822,0
290,0.0,0.018,95,0,724.03,0.0249,-1.834,0
291,0.0,0.018,95,0,726.02,0.0248,-1.846,0
292,0.0,0.018,95,0,728.02,0.0247,-1.858,0
293,0.0,0.018,95,0,730.01,0.0247,-1.87,0
294,0.0,0.018,95,0,732.01,0.0246,-1.882,0
295,0.0,0.018,95,0,734.2,0.0245,-1.894,0
296,0.0,0.018,95,0,736.2,0.0245,-1.906,0
297,0.0,0.018,95,0,738.19,0.0244,-1.918,0
298,0.0,0.018,95,0,740.19,0.0243,-1.93,0
299,0.0,0.018,95,0,742.18,0.0243,-1.942,0
300,0.0,0.018,95,0,744.18,0.0242,-1.954,0
301,0.00040000000000000105,0.0184,95,0,746.17,0.0247,-1.926,0
302,0.0,0.0184,95,0,748.17,0.0246,-1.938,0
303,0.00040000000000000105,0.0188,95,0,752.56,0.025,-1.913,0
304,0.0,0.0188,95,0,755.95,0.0249,-1.926,0
305,0.0,0.0188,95,0,758.46,0.0248,-1.938,0
306,0.0,0.0188,95,0,760.45,0.0247,-1.95,0
307,0.0,0.0188,95,0,762.45,0.0247,-1.962,0
308,0.0,0.0188,95,0,764.45,0.0246,-1.974,0
309,0.0,0.0188,95,0,766.44,0.0245,-1.986,0
310,0.0,0.0188,95,0,768.44,0.0245,-1.998,0
311,0.0,0.0188,95,0,772.07,0.0244,-2.012,0
312,0.0,0.0188,95,0,774.92,0.0243,-2.025,0
313,0.0003999999999999976,0.0192,95,0,777.08,0.0247,-1.997,0
314,0.0,0.0192,95,0,779.08,0.0246,-2.009,0
315,0.0,0.0192,95,0,781.07,0.0246,-2.021,0
316,0.0,0.0192,95,0,783.07,0.0245,-2.033,0
317,0.0,0.0192,95,0,785.06,0.0245,-2.045,0
318,0.0,0.0192,95,0,787.06,0.0244,-2.057,0
319,0.0,0.0192,95,0,789.06,0.0243,-2.069,0
320,0.0,0.0192,95,0,791.05,0.0243,-2.081,0
321,0.0,0.0192,95,0,793.05,0.0242,-2.093,0
322,0.0,0.0192,95,0,795.04,0.0241,-2.105,0
323,0.0,0.0192,95,0,797.04,0.0241,-2.117,0
324,0.00040000000000000105,0.0196,95,0,799.03,0.0245,-2.089,0
325,0.0,0.0196,95,0,801.03,0.0245,-2.101,0
326,0.0,0.0196,95,0,803.02,0.0244,-2.113,0
327,0.0,0.0196,95,0,805.02,0.0243,-2.125,0
328,0.0,0.0196,95,0,807.01,0.0243,-2.137,0
329,0.0,0.0196,95,0,809.01,0.0242,-2.149,0
330,0.0,0.0196,95,0,811.0,0.0242,-2.161,0
331,0.0,0.0196,95,0,813.0,0.0241,-2.173,0
332,0.0,0.0196,95,0,814.99,0.024,-2.185,0
333,0.0,0.0196,95,0,816.99,0.024,-2.197,0
334,0.00040000000000000105,0.02,95,0,818.98,0.0244,-2.169,0
335,0.0,0.02,95,0,820.98,0.0244,-2.181,0
336,0.0,0.02,95,0,822.97,0.0243,-2.193,0
337,0.0,0.02,95,0,824.97,0.0242,-2.205,0
338,0.0,0.02,95,0,826.96,0.0242,-2.217,0
339,0.0,0.02,95,0,828.96,0.0241,-2.229,0
340,0.00040000000000000105,0.0204,95,0,830.95,0.0246,-2.201,0
341,0.0,0.0204,95,0,835.89,0.0244,-2.216,0
342,0.0,0.0204,95,0,840.61,0.0243,-2.231,0
343,0.0003999999999999976,0.0208,95,0,845.11,0.0246,-2.205,0
344,0.0,0.0208,95,0,849.39,0.0245,-2.219,0
345,0.0,0.0208,95,0,853.45,0.0244,-2.233,0
346,0.00040000000000000105,0.0212,95,0,857.68,0.0247,-2.208,0
347,0.0,0.0212,95,0,861.73,0.0246,-2.222,0
348,0.0,0.0212,95,0,865.96,0.0245,-2.236,0
349,0.0,0.0212,95,0,870.0,0.0244,-2.25,0
350,0.0,0.0212,95,0,874.25,0.0242,-2.264,0
351,0.0,0.0212,95,0,878.28,0.0241,-2.278,0
352,0.00040000000000000105,0.0216,95,0,882.53,0.0245,-2.253,0
353,0.0,0.0216,95,0,886.56,0.0244,-2.267,0
354,0.0003999999999999976,0.022,95,0,890.82,0.0247,-2.241,0
355,0.0,0.022,95,0,894.84,0.0246,-2.255,0
356,0.0,0.022,95,0,899.1,0.0245,-2.269,0
357,0.00040000000000000105,0.0224,95,0,903.13,0.0248,-2.243,0
358,0.0,0.0224,95,0,907.39,0.0247,-2.257,0
359,0.0,0.0224,95,0,911.41,0.0246,-2.271,0
360,0.0,0.0224,95,0,915.67,0.0245,-2.286,0
361,0.0,0.0224,95,0,919.7,0.0244,-2.3,0
362,0.00040000000000000105,0.0228,95,0,923.96,0.0247,-2.274,0
363,0.0,0.0228,95,0,927.98,0.0246,-2.288,0
364,0.0,0.0228,95,0,932.24,0.0245,-2.302,0
365,0.0003999999999999976,0.0232,95,0,936.27,0.0248,-2.276,0
366,0.0,0.0232,95,0,940.53,0.0247,-2.291,0
367,0.0,0.0232,95,0,944.55,0.0246,-2.305,0
368,0.00040000000000000105,0.0236,95,0,948.81,0.0249,-2.279,0
369,0.0,0.0236,95,0,952.84,0.0248,-2.293,0
370,0.0,0.0236,95,0,957.1,0.0247,-2.307,0
371,0.0,0.0236,95,0,961.12,0.0246,-2.321,0
372,0.0,0.0236,95,0,965.38,0.0244,-2.335,0
373,0.00040000000000000105,0.024,95,0,969.41,0.0248,-2.309,0
374,0.0,0.024,95,0,973.67,0.0246,-2.324,0
375,0.0,0.024,95,0,977.69,0.0245,-2.338,0
376,0.00040000000000000105,0.0244,95,0,981.95,0.0248,-2.312,0
377,0.0,0.0244,95,0,985.98,0.0247,-2.326,0
378,0.0,0.0244,95,0,990.24,0.0246,-2.34,0
379,0.0003999999999999976,0.0248,95,0,994.26,0.0249,-2.314,0
380,0.0,0.0248,95,0,998.52,0.0248,-2.329,0
381,0.0,0.0248,95,0,1002.55,0.0247,-2.343,0
382,0.0,0.0248,95,0,1006.81,0.0246,-2.357,0
383,0.0,0.0248,95,0,1010.83,0.0245,-2.371,0
384,0.00040000000000000105,0.0252,95,0,1015.09,0.0248,-2.345,0
385,0.0,0.0252,95,0,1019.12,0.0247,-2.359,0
386,0.0,0.0252,95,0,1023.38,0.0246,-2.373,0
387,0.00040000000000000105,0.0256,95,0,1027.4,0.0249,-2.347,0
388,0.0,0.0256,95,0,1031.66,0.0248,-2.362,0
389,0.0003999999999999976,0.026,95,0,1035.69,0.0251,-2.336,0
390,0.0,0.026,95,0,1039.95,0.025,-2.35,0
391,0.0,0.026,95,0,1043.97,0.0249,-2.364,0
392,0.0,0.026,95,0,1048.23,0.0248,-2.378,0
393,0.0,0.026,95,0,1052.26,0.0247,-2.392,0
394,0.0,0.026,95,0,1056.52,0.0246,-2.407,0
395,0.00040000000000000105,0.0264,95,0,1060.54,0.0249,-2.381,0
396,0.0,0.0264,95,0,1064.8,0.0248,-2.395,0
397,0.0,0.0264,95,0,1068.83,0.0247,-2.409,0
398,0.0,0.0264,95,0,1073.09,0.0246,-2.423,0
399,0.00040000000000000105,0.0268,95,0,1077.11,0.0249,-2.397,0
400,0.0003999999999999976,0.0272,95,0,1081.37,0.0252,-2.371,0
401,0.0,0.0272,95,0,1085.4,0.0251,-2.385,0
402,0.0,0.0272,95,0,1089.66,0.025,-2.4,0
403,0.0,0.0272,95,0,1093.68,0.0249,-2.414,0
404,0.0,0.0272,95,0,1097.94,0.0248,-2.428,0
405,0.0,0.0272,95,0,1101.97,0.0247,-2.442,0
406,0.00040000000000000105,0.0276,95,0,1106.23,0.0249,-2.416,0
407,0.0,0.0276,95,0,1110.26,0.0249,-2.43,0
408,0.0,0.0276,95,0,1114.51,0.0248,-2.445,0
409,0.0,0.0276,95,0,1118.54,0.0247,-2.459,0
410,0.00040000000000000105,0.028,95,0,1122.8,0.0249,-2.433,0
411,0.00040000000000000105,0.0284,95,0,1126.83,0.0252,-2.407,0
412,0.0,0.0284,95,0,1131.08,0.0251,-2.421,0
413,0.0,0.0284,95,0,1135.11,0.025,-2.435,0
414,0.0,0.0284,95,0,1139.37,0.0249,-2.449,0
415,0.0,0.0284,95,0,1143.4,0.0248,-2.463,0
416,0.0003999999999999976,0.0288,95,0,1147.65,0.0251,-2.438,0
417,0.0,0.0288,95,0,1151.68,0.025,-2.452,0
418,0.0,0.0288,95,0,1155.94,0.0249,-2.466,0
419,0.0,0.0288,95,0,1159.97,0.0248,-2.48,0
420,0.00040000000000000105,0.0292,95,0,1164.22,0.0251,-2.454,0
421,0.0,0.0292,95,0,1168.25,0.025,-2.468,0
422,0.00040000000000000105,0.0296,95,0,1172.51,0.0252,-2.443,0
423,0.0,0.0296,95,0,1176.54,0.0252,-2.457,0
424,0.0,0.0296,95,0,1180.79,0.0251,-2.471,0
425,0.0,0.0296,95,0,1184.82,0.025,-2.485,0
426,0.0,0.0296,95,0,1189.08,0.0249,-2.499,0
427,0.0003999999999999976,0.03,95,0,1193.11,0.0251,-2.473,0
428,0.0,0.03,95,0,1197.36,0.0251,-2.487,0
429,0.0,0.03,95,0,1201.39,0.025,-2.501,0
430,0.0,0.03,95,0,1205.65,0.0249,-2.516,0
431,0.00040000000000000105,0.0304,95,0,1209.68,0.0251,-2.49,0
432,0.0,0.0304,95,0,1213.93,0.025,-2.504,0
433,0.00040000000000000105,0.0308,95,0,1217.96,0.0253,-2.478,0
434,0.0,0.0308,95,0,1222.22,0.0252,-2.492,0
435,0.0,0.0308,95,0,1226.25,0.0251,-2.506,0
436,0.0,0.0308,95,0,1230.5,0.025,-2.521,0
437,0.0,0.0308,95,0,1234.53,0.0249,-2.535,0
438,0.0003999999999999976,0.0312,95,0,1238.79,0.0252,-2.509,0
439,0.0,0.0312,95,0,1242.82,0.0251,-2.523,0
440,0.0,0.0312,95,0,1247.07,0.025,-2.537,0
441,0.0,0.0312,95,0,1251.1,0.0249,-2.551,0
442,0.0004000000000000045,0.0316,95,0,1255.36,0.0252,-2.525,0
443,0.0,0.0316,95,0,1259.39,0.0251,-2.539,0
444,0.0003999999999999976,0.032,95,0,1263.64,0.0253,-2.514,0
445,0.0,0.032,95,0,1267.67,0.0252,-2.528,0
446,0.0,0.032,95,0,1271.93,0.0252,-2.542,0
447,0.0,0.032,95,0,1275.96,0.0251,-2.556,0
448,0.0,0.032,95,0,1280.21,0.025,-2.57,0
449,0.0003999999999999976,0.0324,95,0,1284.24,0.0252,-2.544,0
450,0.0,0.0324,95,0,1288.5,0.0251,-2.558,0
451,0.0,0.0324,95,0,1292.53,0.0251,-2.573,0
452,0.0,0.0324,95,0,1296.78,0.025,-2.587,0
453,0.0004000000000000045,0.0328,95,0,1300.81,0.0252,-2.561,0
454,0.0003999999999999976,0.0332,95,0,1305.07,0.0254,-2.535,0
455,0.0,0.0332,95,0,1309.1,0.0254,-2.549,0
456,0.0,0.0332,95,0,1313.35,0.0253,-2.563,0
457,0.0,0.0332,95,0,1317.38,0.0252,-2.577,0
458,0.0,0.0332,95,0,1321.64,0.0251,-2.592,0
459,0.0,0.0332,95,0,1325.67,0.025,-2.606,0
460,0.0003999999999999976,0.0336,95,0,1329.92,0.0253,-2.58,0
461,0.0,0.0336,95,0,1333.95,0.0252,-2.594,0
462,0.0,0.0336,95,0,1338.21,0.0251,-2.608,0
463,0.0,0.0336,95,0,1342.24,0.025,-2.622,0
464,0.0,0.0336,95,0,1346.49,0.025,-2.636,0
465,0.0004000000000000045,0.034,95,0,1350.52,0.0252,-2.611,0
466,0.0,0.034,95,0,1354.78,0.0251,-2.625,0
467,0.0,0.034,95,0,1358.81,0.025,-2.639,0
468,0.0,0.034,95,0,1363.07,0.0249,-2.653,0
469,0.0,0.034,95,0,1367.09,0.0249,-2.667,0
470,0.0003999999999999976,0.0344,95,0,1371.35,0.0251,-2.641,0
471,0.0,0.0344,95,0,1375.38,0.025,-2.655,0
472,0.0,0.0344,95,0,1379.64,0.0249,-2.67,0
473,0.0,0.0344,95,0,1383.66,0.0249,-2.684,0
474,0.0,0.0344,95,0,1387.92,0.0248,-2.698,0
475,0.0003999999999999976,0.0348,95,0,1391.95,0.025,-2.672,0
476,0.0004000000000000045,0.0352,95,0,1396.21,0.0252,-2.646,0
477,0.0,0.0352,95,0,1400.23,0.0251,-2.66,0
478,0.0,0.0352,95,0,1404.49,0.0251,-2.674,0
479,0.0,0.0352,95,0,1408.52,0.025,-2.689,0
480,0.0,0.0352,95,0,1412.78,0.0249,-2.703,0
481,0.0003999999999999976,0.0356,95,0,1416.8,0.0251,-2.677,0
482,0.0,0.0356,95,0,1421.06,0.0251,-2.691,0
483,0.0,0.0356,95,0,1425.09,0.025,-2.705,0
484,0.0,0.0356,95,0,1429.35,0.0249,-2.719,0
485,0.0,0.0356,95,0,1433.37,0.0248,-2.733,0
486,0.0003999999999999976,0.036,95,0,1437.63,0.025,-2.708,0
487,0.0004000000000000045,0.0364,95,0,1441.66,0.0252,-2.682,0
488,0.0,0.0364,95,0,1445.92,0.0252,-2.696,0
489,0.0,0.0364,95,0,1449.94,0.0251,-2.71,0
490,0.0,0.0364,95,0,1454.2,0.025,-2.724,0
491,0.0,0.0364,95,0,1458.23,0.025,-2.738,0
492,0.0003999999999999976,0.0368,95,0,1462.49,0.0252,-2.712,0
493,0.0,0.0368,95,0,1466.51,0.0251,-2.727,0
494,0.0,0.0368,95,0,1470.77,0.025,-2.741,0
495,0.0,0.0368,95,0,1474.81,0.025,-2.755,0
496,0.0,0.0368,95,0,1479.06,0.0249,-2.769,0
497,0.0003999999999999976,0.0372,95,0,1483.08,0.0251,-2.743,0
498,0.0004000000000000045,0.0376,95,0,1487.34,0.0253,-2.717,0
499,0.0,0.0376,95,0,1491.38,0.0252,-2.731,0
